Week,Day Type,Borough,Route,Direction,Hour,Load Percentage,Trips with APC
08/28/2023,Weekday,Staten Island,SIM11,SB,17,41,9
08/28/2023,Weekday,Staten Island,SIM11,SB,18,20,10
08/28/2023,Weekday,Staten Island,SIM15,NB,4,45,5
08/28/2023,Weekday,Staten Island,SIM15,NB,5,53,10
08/28/2023,Weekday,Staten Island,SIM15,NB,6,41,30
08/28/2023,Weekday,Staten Island,SIM15,NB,7,42,32
08/28/2023,Weekday,Staten Island,SIM15,NB,8,45,13
08/28/2023,Weekday,Staten Island,SIM15,NB,9,26,5
08/28/2023,Weekday,Staten Island,SIM15,SB,14,47,2
08/28/2023,Weekday,Staten Island,SIM15,SB,15,45,6
08/28/2023,Weekday,Staten Island,SIM15,SB,16,49,16
08/28/2023,Weekday,Staten Island,SIM15,SB,17,43,14
08/28/2023,Weekday,Staten Island,SIM15,SB,18,28,19
08/28/2023,Weekday,Staten Island,SIM15,SB,19,14,5
08/28/2023,Weekday,Staten Island,SIM1C,NB,0,9,2
08/28/2023,Weekday,Staten Island,SIM1C,NB,1,12,5
08/28/2023,Weekday,Staten Island,SIM1C,NB,2,19,6
08/28/2023,Weekday,Staten Island,SIM1C,NB,3,37,13
08/28/2023,Weekday,Staten Island,SIM1C,NB,4,44,17
08/28/2023,Weekday,Staten Island,SIM1C,NB,6,56,1
08/28/2023,Weekday,Staten Island,SIM1C,NB,8,59,26
08/28/2023,Weekday,Staten Island,SIM1C,NB,9,56,25
08/28/2023,Weekday,Staten Island,SIM1C,NB,10,55,21
08/28/2023,Weekday,Staten Island,SIM1C,NB,11,61,17
08/28/2023,Weekday,Staten Island,SIM1C,NB,12,65,17
08/28/2023,Weekday,Staten Island,SIM1C,NB,13,66,14
08/28/2023,Weekday,Staten Island,SIM1C,NB,14,65,20
08/28/2023,Weekday,Staten Island,SIM1C,NB,15,51,15
08/28/2023,Weekday,Staten Island,SIM1C,NB,16,46,11
08/28/2023,Weekday,Staten Island,SIM1C,NB,17,49,2
08/28/2023,Weekday,Staten Island,SIM1C,NB,18,43,5
08/28/2023,Weekday,Staten Island,SIM1C,NB,19,40,6
08/28/2023,Weekday,Staten Island,SIM1C,NB,20,67,3
08/28/2023,Weekday,Staten Island,SIM1C,NB,21,52,6
08/28/2023,Weekday,Staten Island,SIM1C,NB,22,40,5
08/28/2023,Weekday,Staten Island,SIM1C,NB,23,25,2
08/28/2023,Weekday,Staten Island,SIM1C,SB,0,57,22
08/28/2023,Weekday,Staten Island,SIM1C,SB,1,17,10
08/28/2023,Weekday,Staten Island,SIM1C,SB,2,15,7
08/28/2023,Weekday,Staten Island,SIM1C,SB,3,17,5
08/28/2023,Weekday,Staten Island,SIM1C,SB,4,20,5
08/28/2023,Weekday,Staten Island,SIM1C,SB,5,39,5
08/28/2023,Weekday,Staten Island,SIM1C,SB,6,79,3
08/28/2023,Weekday,Staten Island,SIM1C,SB,7,81,3
08/28/2023,Weekday,Staten Island,SIM1C,SB,8,47,10
08/28/2023,Weekday,Staten Island,SIM1C,SB,9,39,7
08/28/2023,Weekday,Staten Island,SIM1C,SB,10,33,13
08/28/2023,Weekday,Staten Island,SIM1C,SB,11,51,15
08/28/2023,Weekday,Staten Island,SIM1C,SB,12,69,20
08/28/2023,Weekday,Staten Island,SIM1C,SB,13,64,25
08/28/2023,Weekday,Staten Island,SIM1C,SB,14,69,6
08/28/2023,Weekday,Staten Island,SIM1C,SB,15,67,1
08/28/2023,Weekday,Staten Island,SIM1C,SB,18,57,8
08/28/2023,Weekday,Staten Island,SIM1C,SB,19,65,28
08/28/2023,Weekday,Staten Island,SIM1C,SB,20,64,24
08/28/2023,Weekday,Staten Island,SIM1C,SB,21,52,22
08/28/2023,Weekday,Staten Island,SIM1C,SB,22,62,21
08/28/2023,Weekday,Staten Island,SIM1C,SB,23,41,6
08/28/2023,Weekday,Staten Island,SIM2,NB,4,35,9
08/28/2023,Weekday,Staten Island,SIM2,NB,5,44,18
08/28/2023,Weekday,Staten Island,SIM2,NB,6,44,19
08/28/2023,Weekday,Staten Island,SIM2,NB,7,41,31
08/28/2023,Weekday,Staten Island,SIM2,NB,8,41,12
08/28/2023,Weekday,Staten Island,SIM2,NB,9,39,4
08/28/2023,Weekday,Staten Island,SIM2,SB,13,43,5
08/28/2023,Weekday,Staten Island,SIM2,SB,14,38,6
08/28/2023,Weekday,Staten Island,SIM2,SB,15,46,16
08/28/2023,Weekday,Staten Island,SIM2,SB,16,59,17
08/28/2023,Weekday,Staten Island,SIM2,SB,17,43,24
08/28/2023,Weekday,Staten Island,SIM2,SB,18,29,18
08/28/2023,Weekday,Staten Island,SIM2,SB,19,24,11
08/28/2023,Weekday,Staten Island,SIM2,SB,20,13,5
08/28/2023,Weekday,Staten Island,SIM22,NB,4,38,2
08/28/2023,Weekday,Staten Island,SIM22,NB,5,49,12
08/28/2023,Weekday,Staten Island,SIM22,NB,6,50,22
08/28/2023,Weekday,Staten Island,SIM22,NB,7,47,19
08/28/2023,Weekday,Staten Island,SIM22,NB,8,39,8
08/28/2023,Weekday,Staten Island,SIM22,NB,9,64,2
08/28/2023,Weekday,Staten Island,SIM22,SB,14,52,2
08/28/2023,Weekday,Staten Island,SIM22,SB,15,42,10
08/28/2023,Weekday,Staten Island,SIM22,SB,16,41,20
08/28/2023,Weekday,Staten Island,SIM22,SB,17,35,15
08/28/2023,Weekday,Staten Island,SIM22,SB,18,34,12
08/28/2023,Weekday,Staten Island,SIM22,SB,19,19,5
08/28/2023,Weekday,Staten Island,SIM23,NB,4,38,1
08/28/2023,Weekday,Staten Island,SIM23,NB,5,35,4
08/28/2023,Weekday,Staten Island,SIM23,NB,6,60,9
08/28/2023,Weekday,Staten Island,SIM23,NB,7,50,10
08/28/2023,Weekday,Staten Island,SIM23,NB,8,44,3
08/28/2023,Weekday,Staten Island,SIM23,SB,14,57,2
08/28/2023,Weekday,Staten Island,SIM23,SB,15,53,5
08/28/2023,Weekday,Staten Island,SIM23,SB,16,36,4
08/28/2023,Weekday,Staten Island,SIM23,SB,17,56,5
08/28/2023,Weekday,Staten Island,SIM23,SB,18,25,4
08/28/2023,Weekday,Staten Island,SIM24,NB,5,41,5
08/28/2023,Weekday,Staten Island,SIM24,NB,6,53,6
08/28/2023,Weekday,Staten Island,SIM24,NB,7,61,7
08/28/2023,Weekday,Staten Island,SIM24,NB,8,45,4
08/28/2023,Weekday,Staten Island,SIM24,SB,15,32,5
08/28/2023,Weekday,Staten Island,SIM24,SB,16,41,9
08/28/2023,Weekday,Staten Island,SIM24,SB,17,38,10
08/28/2023,Weekday,Staten Island,SIM24,SB,18,19,4
08/28/2023,Weekday,Staten Island,SIM25,NB,4,38,4
08/28/2023,Weekday,Staten Island,SIM25,NB,5,39,20
08/28/2023,Weekday,Staten Island,SIM25,NB,6,42,18
08/28/2023,Weekday,Staten Island,SIM25,NB,7,41,17
08/28/2023,Weekday,Staten Island,SIM25,NB,8,34,7
08/28/2023,Weekday,Staten Island,SIM25,NB,9,35,5
08/28/2023,Weekday,Staten Island,SIM25,SB,15,40,11
08/28/2023,Weekday,Staten Island,SIM25,SB,16,39,14
08/28/2023,Weekday,Staten Island,SIM25,SB,17,42,17
08/28/2023,Weekday,Staten Island,SIM25,SB,18,24,14
08/28/2023,Weekday,Staten Island,SIM25,SB,19,23,12
08/28/2023,Weekday,Staten Island,SIM25,SB,20,12,3
08/28/2023,Weekday,Staten Island,SIM26,NB,4,36,9
08/28/2023,Weekday,Staten Island,SIM26,NB,5,37,19
08/28/2023,Weekday,Staten Island,SIM26,NB,6,42,24
08/28/2023,Weekday,Staten Island,SIM26,NB,7,45,22
08/28/2023,Weekday,Staten Island,SIM26,NB,8,51,10
08/28/2023,Weekday,Staten Island,SIM26,SB,14,55,14
08/28/2023,Weekday,Staten Island,SIM26,SB,15,47,15
08/28/2023,Weekday,Staten Island,SIM26,SB,16,54,16
08/28/2023,Weekday,Staten Island,SIM26,SB,17,42,17
08/28/2023,Weekday,Staten Island,SIM26,SB,18,23,14
08/28/2023,Weekday,Staten Island,SIM26,SB,19,22,10
08/28/2023,Weekday,Staten Island,SIM26,SB,20,26,5
08/28/2023,Weekday,Staten Island,SIM3,NB,5,53,16
08/28/2023,Weekday,Staten Island,SIM3,NB,6,35,26
08/28/2023,Weekday,Staten Island,SIM3,NB,7,49,19
08/28/2023,Weekday,Staten Island,SIM3,NB,8,35,13
08/28/2023,Weekday,Staten Island,SIM3,NB,9,30,5
08/28/2023,Weekday,Staten Island,SIM3,SB,14,44,3
08/28/2023,Weekday,Staten Island,SIM3,SB,15,43,16
08/28/2023,Weekday,Staten Island,SIM3,SB,16,40,15
08/28/2023,Weekday,Staten Island,SIM3,SB,17,37,15
08/28/2023,Weekday,Staten Island,SIM3,SB,18,43,4
08/28/2023,Weekday,Staten Island,SIM30,NB,5,47,15
08/28/2023,Weekday,Staten Island,SIM30,NB,6,46,29
08/28/2023,Weekday,Staten Island,SIM30,NB,7,44,19
08/28/2023,Weekday,Staten Island,SIM30,NB,8,40,5
08/28/2023,Weekday,Staten Island,SIM30,SB,15,53,5
08/28/2023,Weekday,Staten Island,SIM30,SB,16,39,24
08/28/2023,Weekday,Staten Island,SIM30,SB,17,41,21
08/28/2023,Weekday,Staten Island,SIM30,SB,18,27,11
08/28/2023,Weekday,Staten Island,SIM30,SB,19,15,4
08/28/2023,Weekday,Staten Island,SIM31,NB,4,26,2
08/28/2023,Weekday,Staten Island,SIM31,NB,5,38,16
08/28/2023,Weekday,Staten Island,SIM31,NB,6,43,22
08/28/2023,Weekday,Staten Island,SIM31,NB,7,53,13
08/28/2023,Weekday,Staten Island,SIM31,NB,8,42,7
08/28/2023,Weekday,Staten Island,SIM31,SB,15,46,7
08/28/2023,Weekday,Staten Island,SIM31,SB,16,37,14
08/28/2023,Weekday,Staten Island,SIM31,SB,17,39,19
08/28/2023,Weekday,Staten Island,SIM31,SB,18,41,10
08/28/2023,Weekday,Staten Island,SIM31,SB,19,24,4
08/28/2023,Weekday,Staten Island,SIM32,NB,6,24,21
08/28/2023,Weekday,Staten Island,SIM32,NB,7,31,17
08/28/2023,Weekday,Staten Island,SIM32,NB,8,37,13
08/28/2023,Weekday,Staten Island,SIM32,SB,15,44,5
08/28/2023,Weekday,Staten Island,SIM32,SB,16,33,18
08/28/2023,Weekday,Staten Island,SIM32,SB,17,33,16
08/28/2023,Weekday,Staten Island,SIM32,SB,18,29,9
08/28/2023,Weekday,Staten Island,SIM32,SB,19,12,3
08/28/2023,Weekday,Staten Island,SIM33,NB,5,39,15
08/28/2023,Weekday,Staten Island,SIM33,NB,6,29,20
08/28/2023,Weekday,Staten Island,SIM33,NB,7,27,24
08/28/2023,Weekday,Staten Island,SIM33,NB,8,25,14
08/28/2023,Weekday,Staten Island,SIM33,SB,12,9,1
08/28/2023,Weekday,Staten Island,SIM33,SB,14,26,5
08/28/2023,Weekday,Staten Island,SIM33,SB,15,26,17
08/28/2023,Weekday,Staten Island,SIM33,SB,16,29,17
08/28/2023,Weekday,Staten Island,SIM33,SB,17,26,14
08/28/2023,Weekday,Staten Island,SIM33,SB,18,21,12
08/28/2023,Weekday,Staten Island,SIM33,SB,19,11,5
08/28/2023,Weekday,Staten Island,SIM33C,NB,9,48,13
08/28/2023,Weekday,Staten Island,SIM33C,NB,10,48,8
08/28/2023,Weekday,Staten Island,SIM33C,NB,11,48,9
08/28/2023,Weekday,Staten Island,SIM33C,NB,12,50,9
08/28/2023,Weekday,Staten Island,SIM33C,NB,13,57,9
08/28/2023,Weekday,Staten Island,SIM33C,NB,14,66,6
08/28/2023,Weekday,Staten Island,SIM33C,NB,15,16,3
08/28/2023,Weekday,Staten Island,SIM33C,NB,16,34,6
08/28/2023,Weekday,Staten Island,SIM33C,NB,17,22,8
08/28/2023,Weekday,Staten Island,SIM33C,NB,18,23,5
08/28/2023,Weekday,Staten Island,SIM33C,NB,19,34,5
08/28/2023,Weekday,Staten Island,SIM33C,NB,20,28,4
08/28/2023,Weekday,Staten Island,SIM33C,NB,21,33,5
08/28/2023,Weekday,Staten Island,SIM33C,NB,22,23,5
08/28/2023,Weekday,Staten Island,SIM33C,SB,0,51,5
08/28/2023,Weekday,Staten Island,SIM33C,SB,1,26,3
08/28/2023,Weekday,Staten Island,SIM33C,SB,7,67,8
08/28/2023,Weekday,Staten Island,SIM33C,SB,8,48,8
08/28/2023,Weekday,Staten Island,SIM33C,SB,9,41,9
08/28/2023,Weekday,Staten Island,SIM33C,SB,10,34,6
08/28/2023,Weekday,Staten Island,SIM33C,SB,11,41,11
08/28/2023,Weekday,Staten Island,SIM33C,SB,12,57,10
08/28/2023,Weekday,Staten Island,SIM33C,SB,13,71,10
08/28/2023,Weekday,Staten Island,SIM33C,SB,14,51,9
08/28/2023,Weekday,Staten Island,SIM33C,SB,18,54,4
08/28/2023,Weekday,Staten Island,SIM33C,SB,19,53,10
08/28/2023,Weekday,Staten Island,SIM33C,SB,20,50,12
08/28/2023,Weekday,Staten Island,SIM33C,SB,21,38,11
08/28/2023,Weekday,Staten Island,SIM33C,SB,22,45,5
08/28/2023,Weekday,Staten Island,SIM33C,SB,23,29,2
08/28/2023,Weekday,Staten Island,SIM34,NB,4,59,4
08/28/2023,Weekday,Staten Island,SIM34,NB,5,50,10
08/28/2023,Weekday,Staten Island,SIM34,NB,6,44,28
08/28/2023,Weekday,Staten Island,SIM34,NB,7,43,25
08/28/2023,Weekday,Staten Island,SIM34,NB,8,42,16
08/28/2023,Weekday,Staten Island,SIM34,NB,9,47,5
08/28/2023,Weekday,Staten Island,SIM34,NB,11,31,1
08/28/2023,Weekday,Staten Island,SIM34,NB,14,20,1
08/28/2023,Weekday,Staten Island,SIM34,NB,19,5,1
08/28/2023,Weekday,Staten Island,SIM34,SB,14,45,5
08/28/2023,Weekday,Staten Island,SIM34,SB,15,57,14
08/28/2023,Weekday,Staten Island,SIM34,SB,16,52,18
08/28/2023,Weekday,Staten Island,SIM34,SB,17,47,27
08/28/2023,Weekday,Staten Island,SIM34,SB,18,31,20
08/28/2023,Weekday,Staten Island,SIM34,SB,19,2,1
08/28/2023,Weekday,Staten Island,SIM35,NB,5,32,9
08/28/2023,Weekday,Staten Island,SIM35,NB,6,29,19
08/28/2023,Weekday,Staten Island,SIM35,NB,7,30,22
08/28/2023,Weekday,Staten Island,SIM35,NB,8,30,18
08/28/2023,Weekday,Staten Island,SIM35,NB,9,30,2
08/28/2023,Weekday,Staten Island,SIM35,SB,15,31,8
08/28/2023,Weekday,Staten Island,SIM35,SB,16,41,9
08/28/2023,Weekday,Staten Island,SIM35,SB,17,29,12
08/28/2023,Weekday,Staten Island,SIM35,SB,18,27,8
08/28/2023,Weekday,Staten Island,SIM35,SB,19,16,5
08/28/2023,Weekday,Staten Island,SIM3C,NB,9,41,4
08/28/2023,Weekday,Staten Island,SIM3C,NB,10,45,9
08/28/2023,Weekday,Staten Island,SIM3C,NB,11,28,5
08/28/2023,Weekday,Staten Island,SIM3C,NB,12,37,7
08/28/2023,Weekday,Staten Island,SIM3C,NB,13,34,8
08/28/2023,Weekday,Staten Island,SIM3C,NB,14,36,8
08/28/2023,Weekday,Staten Island,SIM3C,NB,15,25,9
08/28/2023,Weekday,Staten Island,SIM3C,NB,16,27,6
08/28/2023,Weekday,Staten Island,SIM3C,NB,17,21,7
08/28/2023,Weekday,Staten Island,SIM3C,NB,18,14,6
08/28/2023,Weekday,Staten Island,SIM3C,NB,19,11,4
08/28/2023,Weekday,Staten Island,SIM3C,NB,20,23,5
08/28/2023,Weekday,Staten Island,SIM3C,NB,21,19,4
08/28/2023,Weekday,Staten Island,SIM3C,NB,22,14,5
08/28/2023,Weekday,Staten Island,SIM3C,SB,0,38,2
08/28/2023,Weekday,Staten Island,SIM3C,SB,1,10,5
08/28/2023,Weekday,Staten Island,SIM3C,SB,10,25,4
08/28/2023,Weekday,Staten Island,SIM3C,SB,11,21,9
08/28/2023,Weekday,Staten Island,SIM3C,SB,12,40,8
08/28/2023,Weekday,Staten Island,SIM3C,SB,13,48,11
08/28/2023,Weekday,Staten Island,SIM3C,SB,14,42,12
08/28/2023,Weekday,Staten Island,SIM3C,SB,18,58,7
08/28/2023,Weekday,Staten Island,SIM3C,SB,19,49,11
08/28/2023,Weekday,Staten Island,SIM3C,SB,20,36,11
08/28/2023,Weekday,Staten Island,SIM3C,SB,21,32,10
08/28/2023,Weekday,Staten Island,SIM3C,SB,22,32,13
08/28/2023,Weekday,Staten Island,SIM3C,SB,23,38,3
08/28/2023,Weekday,Staten Island,SIM4,NB,5,42,16
08/28/2023,Weekday,Staten Island,SIM4,NB,6,41,35
08/28/2023,Weekday,Staten Island,SIM4,NB,7,39,49
08/28/2023,Weekday,Staten Island,SIM4,NB,8,34,27
08/28/2023,Weekday,Staten Island,SIM4,SB,15,47,6
08/28/2023,Weekday,Staten Island,SIM4,SB,16,46,20
08/28/2023,Weekday,Staten Island,SIM4,SB,17,42,35
08/28/2023,Weekday,Staten Island,SIM4,SB,18,36,17
08/28/2023,Weekday,Staten Island,SIM4,SB,19,13,1
08/28/2023,Weekday,Staten Island,SIM4C,NB,3,54,2
08/28/2023,Weekday,Staten Island,SIM4C,NB,4,48,15
08/28/2023,Weekday,Staten Island,SIM4C,NB,8,58,9
08/28/2023,Weekday,Staten Island,SIM4C,NB,9,59,15
08/28/2023,Weekday,Staten Island,SIM4C,NB,10,63,9
08/28/2023,Weekday,Staten Island,SIM4C,NB,11,69,7
08/28/2023,Weekday,Staten Island,SIM4C,NB,12,68,7
08/28/2023,Weekday,Staten Island,SIM4C,NB,13,50,7
08/28/2023,Weekday,Staten Island,SIM4C,NB,14,61,9
08/28/2023,Weekday,Staten Island,SIM4C,NB,15,49,8
08/28/2023,Weekday,Staten Island,SIM4C,NB,16,31,10
08/28/2023,Weekday,Staten Island,SIM4C,NB,17,27,9
08/28/2023,Weekday,Staten Island,SIM4C,NB,18,23,5
08/28/2023,Weekday,Staten Island,SIM4C,NB,19,25,3
08/28/2023,Weekday,Staten Island,SIM4C,SB,0,59,4
08/28/2023,Weekday,Staten Island,SIM4C,SB,10,36,3
08/28/2023,Weekday,Staten Island,SIM4C,SB,11,71,5
08/28/2023,Weekday,Staten Island,SIM4C,SB,12,77,6
08/28/2023,Weekday,Staten Island,SIM4C,SB,13,64,6
08/28/2023,Weekday,Staten Island,SIM4C,SB,14,68,13
08/28/2023,Weekday,Staten Island,SIM4C,SB,15,53,5
08/28/2023,Weekday,Staten Island,SIM4C,SB,16,50,6
08/28/2023,Weekday,Staten Island,SIM4C,SB,17,58,3
08/28/2023,Weekday,Staten Island,SIM4C,SB,18,38,11
08/28/2023,Weekday,Staten Island,SIM4C,SB,19,40,22
08/28/2023,Weekday,Staten Island,SIM4C,SB,20,50,11
08/28/2023,Weekday,Staten Island,SIM4C,SB,21,48,13
08/28/2023,Weekday,Staten Island,SIM4C,SB,22,40,12
08/28/2023,Weekday,Staten Island,SIM4C,SB,23,38,1
08/28/2023,Weekday,Staten Island,SIM4X,NB,6,29,12
08/28/2023,Weekday,Staten Island,SIM4X,NB,7,27,12
08/28/2023,Weekday,Staten Island,SIM4X,NB,8,25,4
08/28/2023,Weekday,Staten Island,SIM4X,SB,16,29,5
08/28/2023,Weekday,Staten Island,SIM4X,SB,17,16,5
08/28/2023,Weekday,Staten Island,SIM4X,SB,18,15,5
08/28/2023,Weekday,Staten Island,SIM5,NB,4,22,3
08/28/2023,Weekday,Staten Island,SIM5,NB,5,24,18
08/28/2023,Weekday,Staten Island,SIM5,NB,6,34,24
08/28/2023,Weekday,Staten Island,SIM5,NB,7,36,33
08/28/2023,Weekday,Staten Island,SIM5,NB,8,26,23
08/28/2023,Weekday,Staten Island,SIM5,SB,14,36,1
08/28/2023,Weekday,Staten Island,SIM5,SB,15,41,8
08/28/2023,Weekday,Staten Island,SIM5,SB,16,40,13
08/28/2023,Weekday,Staten Island,SIM5,SB,17,37,17
08/28/2023,Weekday,Staten Island,SIM5,SB,18,22,17
08/28/2023,Weekday,Staten Island,SIM5,SB,19,13,3
08/28/2023,Weekday,Staten Island,SIM6,NB,4,41,4
08/28/2023,Weekday,Staten Island,SIM6,NB,5,35,28
08/28/2023,Weekday,Staten Island,SIM6,NB,6,40,46
08/28/2023,Weekday,Staten Island,SIM6,NB,7,47,33
08/28/2023,Weekday,Staten Island,SIM6,NB,8,44,15
08/28/2023,Weekday,Staten Island,SIM6,SB,13,59,3
08/28/2023,Weekday,Staten Island,SIM6,SB,14,40,17
08/28/2023,Weekday,Staten Island,SIM6,SB,15,41,21
08/28/2023,Weekday,Staten Island,SIM6,SB,16,49,23
08/28/2023,Weekday,Staten Island,SIM6,SB,17,37,29
08/28/2023,Weekday,Staten Island,SIM6,SB,18,37,12
08/28/2023,Weekday,Staten Island,SIM6,SB,19,34,9
08/28/2023,Weekday,Staten Island,SIM6,SB,20,18,1
08/28/2023,Weekday,Staten Island,SIM7,NB,4,36,1
08/28/2023,Weekday,Staten Island,SIM7,NB,5,30,21
08/28/2023,Weekday,Staten Island,SIM7,NB,6,29,19
08/28/2023,Weekday,Staten Island,SIM7,NB,7,34,15
08/28/2023,Weekday,Staten Island,SIM7,NB,8,23,14
08/28/2023,Weekday,Staten Island,SIM7,NB,13,100,1
08/28/2023,Weekday,Staten Island,SIM7,SB,14,46,8
08/28/2023,Weekday,Staten Island,SIM7,SB,15,33,15
08/28/2023,Weekday,Staten Island,SIM7,SB,16,39,15
08/28/2023,Weekday,Staten Island,SIM7,SB,17,32,16
08/28/2023,Weekday,Staten Island,SIM7,SB,18,26,11
08/28/2023,Weekday,Staten Island,SIM7,SB,19,13,10
08/28/2023,Weekday,Staten Island,SIM7,SB,21,31,1
08/28/2023,Weekday,Staten Island,SIM8,NB,4,53,19
08/28/2023,Weekday,Staten Island,SIM8,NB,5,51,25
08/28/2023,Weekday,Staten Island,SIM8,NB,6,46,37
08/28/2023,Weekday,Staten Island,SIM8,NB,7,53,25
08/28/2023,Weekday,Staten Island,SIM8,NB,8,39,14
08/28/2023,Weekday,Staten Island,SIM8,NB,9,44,3
08/28/2023,Weekday,Staten Island,SIM8,SB,13,85,5
08/28/2023,Weekday,Staten Island,SIM8,SB,14,56,15
08/28/2023,Weekday,Staten Island,SIM8,SB,15,49,19
08/28/2023,Weekday,Staten Island,SIM8,SB,16,44,24
08/28/2023,Weekday,Staten Island,SIM8,SB,17,46,23
08/28/2023,Weekday,Staten Island,SIM8,SB,18,34,19
08/28/2023,Weekday,Staten Island,SIM8,SB,19,32,8
08/28/2023,Weekday,Staten Island,SIM8,SB,20,31,11
08/28/2023,Weekday,Staten Island,SIM8,SB,21,24,3
08/28/2023,Weekday,Staten Island,SIM8X,NB,5,36,1
08/28/2023,Weekday,Staten Island,SIM8X,NB,6,31,10
08/28/2023,Weekday,Staten Island,SIM8X,NB,7,38,14
08/28/2023,Weekday,Staten Island,SIM8X,NB,8,40,1
08/28/2023,Weekday,Staten Island,SIM8X,SB,15,36,2
08/28/2023,Weekday,Staten Island,SIM8X,SB,16,20,9
08/28/2023,Weekday,Staten Island,SIM8X,SB,17,37,3
08/28/2023,Weekday,Staten Island,SIM8X,SB,18,18,5
08/28/2023,Weekday,Staten Island,SIM8X,SB,19,13,5
08/28/2023,Weekday,Staten Island,SIM9,NB,4,24,4
08/28/2023,Weekday,Staten Island,SIM9,NB,5,27,15
08/28/2023,Weekday,Staten Island,SIM9,NB,6,25,17
08/28/2023,Weekday,Staten Island,SIM9,NB,7,27,21
08/28/2023,Weekday,Staten Island,SIM9,NB,8,18,9
08/28/2023,Weekday,Staten Island,SIM9,SB,14,20,1
08/28/2023,Weekday,Staten Island,SIM9,SB,15,22,10
08/28/2023,Weekday,Staten Island,SIM9,SB,16,25,10
08/28/2023,Weekday,Staten Island,SIM9,SB,17,22,14
08/28/2023,Weekday,Staten Island,SIM9,SB,18,14,11
08/28/2023,Weekday,Staten Island,SIM9,SB,19,11,8
08/28/2023,Weekend,Bronx,BXM1,NB,7,9,1
08/28/2023,Weekend,Bronx,BXM1,NB,8,12,2
08/28/2023,Weekend,Bronx,BXM1,NB,9,23,2
08/28/2023,Weekend,Bronx,BXM1,NB,10,14,2
08/28/2023,Weekend,Bronx,BXM1,NB,11,28,3
08/28/2023,Weekend,Bronx,BXM1,NB,12,25,3
08/28/2023,Weekend,Bronx,BXM1,NB,13,25,2
08/28/2023,Weekend,Bronx,BXM1,NB,14,20,2
08/28/2023,Weekend,Bronx,BXM1,NB,15,36,2
08/28/2023,Weekend,Bronx,BXM1,NB,16,19,2
08/28/2023,Weekend,Bronx,BXM1,NB,17,38,2
08/28/2023,Weekend,Bronx,BXM1,NB,18,33,1
08/28/2023,Weekend,Bronx,BXM1,NB,19,35,2
08/28/2023,Weekend,Bronx,BXM1,NB,20,20,1
08/28/2023,Weekend,Bronx,BXM1,NB,21,27,1
08/28/2023,Weekend,Bronx,BXM1,NB,22,22,1
08/28/2023,Weekend,Bronx,BXM1,NB,23,22,1
08/28/2023,Weekend,Bronx,BXM1,SB,6,33,1
08/28/2023,Weekend,Bronx,BXM1,SB,7,18,1
08/28/2023,Weekend,Bronx,BXM1,SB,8,30,3
08/28/2023,Weekend,Bronx,BXM1,SB,9,33,3
08/28/2023,Weekend,Bronx,BXM1,SB,10,20,2
08/28/2023,Weekend,Bronx,BXM1,SB,11,27,3
08/28/2023,Weekend,Bronx,BXM1,SB,12,49,1
08/28/2023,Weekend,Bronx,BXM1,SB,13,30,3
08/28/2023,Weekend,Bronx,BXM1,SB,14,33,2
08/28/2023,Weekend,Bronx,BXM1,SB,15,19,2
08/28/2023,Weekend,Bronx,BXM1,SB,16,16,2
08/28/2023,Weekend,Bronx,BXM1,SB,17,13,2
08/28/2023,Weekend,Bronx,BXM1,SB,19,10,2
08/28/2023,Weekend,Bronx,BXM1,SB,20,9,1
08/28/2023,Weekend,Bronx,BXM1,SB,21,9,1
08/28/2023,Weekend,Bronx,BXM10,NB,0,47,2
08/28/2023,Weekend,Bronx,BXM10,NB,8,16,1
08/28/2023,Weekend,Bronx,BXM10,NB,9,11,1
08/28/2023,Weekend,Bronx,BXM10,NB,10,5,2
08/28/2023,Weekend,Bronx,BXM10,NB,11,11,2
08/28/2023,Weekend,Bronx,BXM10,NB,12,11,1
08/28/2023,Weekend,Bronx,BXM10,NB,13,21,3
08/28/2023,Weekend,Bronx,BXM10,NB,14,25,3
08/28/2023,Weekend,Bronx,BXM10,NB,15,21,3
08/28/2023,Weekend,Bronx,BXM10,NB,16,33,3
08/28/2023,Weekend,Bronx,BXM10,NB,17,26,3
08/28/2023,Weekend,Bronx,BXM10,NB,18,27,3
08/28/2023,Weekend,Bronx,BXM10,NB,19,53,1
08/28/2023,Weekend,Bronx,BXM10,NB,20,56,1
08/28/2023,Weekend,Bronx,BXM10,NB,21,39,2
08/28/2023,Weekend,Bronx,BXM10,NB,22,33,1
08/28/2023,Weekend,Bronx,BXM10,NB,23,57,2
08/28/2023,Weekend,Bronx,BXM10,SB,5,47,1
08/28/2023,Weekend,Bronx,BXM10,SB,6,15,1
08/28/2023,Weekend,Bronx,BXM10,SB,7,37,2
08/28/2023,Weekend,Bronx,BXM10,SB,8,31,3
08/28/2023,Weekend,Bronx,BXM10,SB,9,45,2
08/28/2023,Weekend,Bronx,BXM10,SB,10,43,2
08/28/2023,Weekend,Bronx,BXM10,SB,11,37,2
08/28/2023,Weekend,Bronx,BXM10,SB,12,51,1
08/28/2023,Weekend,Bronx,BXM10,SB,13,54,3
08/28/2023,Weekend,Bronx,BXM10,SB,14,25,1
08/28/2023,Weekend,Bronx,BXM10,SB,15,24,3
08/28/2023,Weekend,Bronx,BXM10,SB,16,19,3
